440,293,79,213
442,294,78,213
444,295,77,213
446,296,76,213
448,297,75,213
450,298,74,213
452,299,73,213
454,300,72,213
456,301,71,213
458,302,70,213
460,303,69,213
462,304,68,213
464,305,67,213
466,306,66,213
468,307,65,213
474,304,69,214
476,304,69,214
478,304,69,214
480,304,69,214
482,304,69,214
484,304,69,214
486,304,69,214
488,304,69,214
490,304,69,214
492,304,69,214
494,304,69,214
496,304,69,214
498,304,69,214
500,304,69,214
502,304,69,214
510,302,71,218
512,302,72,218
514,302,73,218
516,302,74,218
518,302,75,218
520,302,76,218
522,302,77,218
524,302,78,218
526,302,79,218
528,302,80,218
530,302,81,218
532,302,82,218
534,302,83,218
536,302,84,218
538,302,85,218
537,299,90,224
539,300,90,225
541,301,90,226
543,302,90,227
545,303,90,228
547,304,90,229
549,305,90,230
551,306,90,231
553,307,90,232
555,308,90,233
557,309,90,234
559,310,90,235
561,311,90,236
563,312,90,237
565,313,90,238
569,307,83,233
572,307,83,233
575,307,83,233
578,307,83,233
581,307,83,233
584,307,83,233
587,307,83,233
590,307,83,233
593,307,83,233
596,307,83,233
599,307,83,233
602,307,83,233
605,307,83,233
608,307,83,233
611,307,83,233
620,311,89,226
624,311,89,227
628,311,89,228
632,311,89,229
636,311,89,230
640,311,89,231
644,311,89,232
648,311,89,233
652,311,89,234
656,311,89,235
660,311,89,236
664,311,89,237
668,311,89,238
672,311,89,239
676,311,89,240
680,310,96,238
683,310,94,237
686,310,92,236
689,310,90,235
692,310,88,234
695,310,86,233
698,310,84,232
701,310,82,231
704,310,80,230
707,310,78,229
710,310,76,228
713,310,74,227
716,310,72,226
719,310,70,225
722,310,68,224
731,315,70,230
735,315,70,230
739,315,70,230
743,315,70,230
747,315,70,230
751,315,70,230
755,315,70,230
759,315,70,230
763,315,70,230
767,315,70,230
771,315,70,230
775,315,70,230
779,315,70,230
783,315,70,230
787,315,70,230
784,319,64,227
786,320,67,226
788,321,70,225
790,322,73,224
792,323,76,223
794,324,79,222
796,325,82,221
798,326,85,220
800,327,88,219
802,328,91,218
804,329,94,217
806,330,97,216
808,331,100,215
810,332,103,214
812,333,106,213
813,330,106,215
817,330,105,216
821,330,104,217
825,330,103,218
829,330,102,219
833,330,101,220
837,330,100,221
841,330,99,222
845,330,98,223
849,330,97,224
853,330,96,225
857,330,95,226
861,330,94,227
865,330,93,228
869,330,92,229
878,329,84,230
882,329,85,231
886,329,86,232
890,329,87,233
894,329,88,234
898,329,89,235
902,329,90,236
906,329,91,237
910,329,92,238
914,329,93,239
918,329,94,240
922,329,95,241
926,329,96,242
930,329,97,243
934,329,98,244
940,327,99,241
943,328,98,240
946,329,97,239
949,330,96,238
952,331,95,237
955,332,94,236
958,333,93,235
961,334,92,234
964,335,91,233
967,336,90,232
970,337,89,231
973,338,88,230
976,339,87,229
979,340,86,228
982,341,85,227
982,344,78,221
985,344,79,222
988,344,80,223
991,344,81,224
