1301,29,51,178
1298,29,53,178
1295,29,55,178
1292,29,57,178
1289,29,59,178
1286,29,61,178
1283,29,63,178
1280,29,65,178
1277,29,67,178
1274,29,69,178
1271,29,71,178
1268,29,73,178
1265,29,75,178
1262,29,77,178
1259,29,79,178
1253,27,75,178
1251,27,74,178
1249,27,73,178
1247,27,72,178
1245,27,71,178
1243,27,70,178
1241,27,69,178
1239,27,68,178
1237,27,67,178
1235,27,66,178
1233,27,65,178
1231,27,64,178
1229,27,63,178
1227,27,62,178
1225,27,61,178
1220,27,60,174
1219,27,59,174
1218,27,58,174
1217,27,57,174
1216,27,56,174
1215,27,55,174
1214,27,54,174
1213,27,53,174
1212,27,52,174
1211,27,51,174
1210,27,50,174
1209,27,49,174
1208,27,48,174
1207,27,47,174
1206,27,46,174
1202,25,52,174
1199,25,54,174
1196,25,56,174
1193,25,58,174
1190,25,60,174
1187,25,62,174
1184,25,64,174
1181,25,66,174
1178,25,68,174
1175,25,70,174
1172,25,72,174
1169,25,74,174
1166,25,76,174
1163,25,78,174
1160,25,80,174
1152,27,77,170
1150,27,76,170
1148,27,75,170
1146,27,74,170
1144,27,73,170
1142,27,72,170
1140,27,71,170
1138,27,70,170
1136,27,69,170
1134,27,68,170
1132,27,67,170
1130,27,66,170
1128,27,65,170
1126,27,64,170
1124,27,63,170
1118,27,65,172
1116,27,64,172
1114,27,63,172
1112,27,62,172
1110,27,61,172
1108,27,60,172
1106,27,59,172
1104,27,58,172
1102,27,57,172
1100,27,56,172
1098,27,55,172
1096,27,54,172
1094,27,53,172
1092,27,52,172
1090,27,51,172
1087,27,54,170
1085,27,55,170
1083,27,56,170
1081,27,57,170
1079,27,58,170
1077,27,59,170
1075,27,60,170
1073,27,61,170
1071,27,62,170
1069,27,63,170
1067,27,64,170
1065,27,65,170
1063,27,66,170
1061,27,67,170
1059,27,68,170
1053,31,68,166
1050,31,69,166
1047,31,70,166
1044,31,71,166
1041,31,72,166
1038,31,73,166
1035,31,74,166
1032,31,75,166
1029,31,76,166
1026,31,77,166
1023,31,78,166
1020,31,79,166
1017,31,80,166
1014,31,81,166
1011,31,82,166
1001,33,81,162
999,33,82,162
997,33,83,162
995,33,84,162
993,33,85,162
991,33,86,162
989,33,87,162
987,33,88,162
985,33,89,162
983,33,90,162
981,33,91,162
979,33,92,162
977,33,93,162
975,33,94,162
973,33,95,162
969,31,91,162
968,31,90,162
967,31,89,162
966,31,88,162
965,31,87,162
964,31,86,162
963,31,85,162
962,31,84,162
961,31,83,162
960,31,82,162
959,31,81,162
958,31,80,162
957,31,79,162
956,31,78,162
955,31,77,162
950,33,78,164
947,33,78,164
944,33,78,164
941,33,78,164
938,33,78,164
935,33,78,164
932,33,78,164
929,33,78,164
926,33,78,164
923,33,78,164
920,33,78,164
917,33,78,164
914,33,78,164
911,33,78,164
908,33,78,164
912,31,72,166
910,31,72,166
908,31,72,166
906,31,72,166
904,31,72,166
902,31,72,166
900,31,72,166
898,31,72,166
896,31,72,166
894,31,72,166
892,31,72,166
890,31,72,166
888,31,72,166
886,31,72,166
884,31,72,166
886,29,76,168
883,29,76,168
880,29,76,168
877,29,76,168
874,29,76,168
871,29,76,168
868,29,76,168
865,29,76,168
862,29,76,168
859,29,76,168
856,29,76,168
853,29,76,168
850,29,76,168
847,29,76,168
844,29,76,168
844,25,83,172
841,25,83,172
838,25,83,172
835,25,83,172
832,25,83,172
829,25,83,172
826,25,83,172
823,25,83,172
820,25,83,172
817,25,83,172
814,25,83,172
811,25,83,172
808,25,83,172
805,25,83,172
802,25,83,172
801,25,76,174
800,25,75,174
799,25,74,174
798,25,73,174
797,25,72,174
796,25,71,174
795,25,70,174
794,25,69,174
793,25,68,174
792,25,67,174
791,25,66,174
790,25,65,174
789,25,64,174
788,25,63,174
787,25,62,174
789,25,60,174
786,25,61,174
783,25,62,174
780,25,63,174
777,25,64,174
774,25,65,174
771,25,66,174
768,25,67,174
765,25,68,174
762,25,69,174
759,25,70,174
756,25,71,174
753,25,72,174
750,25,73,174
747,25,74,174
749,29,78,174
746,29,78,174
743,29,78,174
740,29,78,174
737,29,78,174
734,29,78,174
731,29,78,174
728,29,78,174
725,29,78,174
722,29,78,174
719,29,78,174
716,29,78,174
713,29,78,174
710,29,78,174
707,29,78,174
701,31,81,172
700,31,80,172
699,31,79,172
698,31,78,172
697,31,77,172
696,31,76,172
695,31,75,172
694,31,74,172
693,31,73,172
692,31,72,172
691,31,71,172
690,31,70,172
689,31,69,172
688,31,68,172
687,31,67,172
691,31,61,170
689,31,62,170
687,31,63,170
685,31,64,170
683,31,65,170
681,31,66,170
679,31,67,170
677,31,68,170
675,31,69,170
673,31,70,170
671,31,71,170
669,31,72,170
667,31,73,170
665,31,74,170
663,31,75,170
654,37,74,174
651,37,75,174
648,37,76,174
645,37,77,174
642,37,78,174
639,37,79,174
636,37,80,174
633,37,81,174
630,37,82,174
627,37,83,174
624,37,84,174
621,37,85,174
618,37,86,174
615,37,87,174
612,37,88,174
602,35,86,178
601,35,84,178
600,35,82,178
599,35,80,178
598,35,78,178
597,35,76,178
596,35,74,178
595,35,72,178
594,35,70,178
593,35,68,178
592,35,66,178
591,35,64,178
590,35,62,178
589,35,60,178
588,35,58,178
594,35,53,182
592,35,53,182
590,35,53,182
588,35,53,182
586,35,53,182
584,35,53,182
582,35,53,182
580,35,53,182
578,35,53,182
576,35,53,182
574,35,53,182
572,35,53,182
570,35,53,182
568,35,53,182
566,35,53,182
568,39,59,180
566,39,60,180
564,39,61,180
562,39,62,180
560,39,63,180
558,39,64,180
556,39,65,180
554,39,66,180
552,39,67,180
550,39,68,180
548,39,69,180
546,39,70,180
544,39,71,180
542,39,72,180
540,39,73,180
531,45,74,184
530,45,73,184
529,45,72,184
528,45,71,184
527,45,70,184
526,45,69,184
525,45,68,184
524,45,67,184
523,45,66,184
522,45,65,184
521,45,64,184
520,45,63,184
519,45,62,184
518,45,61,184
