1283,284,85,157
1281,284,85,157
1279,284,85,157
1277,284,85,157
1275,284,85,157
1273,284,85,157
1271,284,85,157
1269,284,85,157
1267,284,85,157
1265,284,85,157
1263,284,85,157
1261,284,85,157
1259,284,85,157
1257,284,85,157
1255,284,85,157
1247,277,86,164
1245,277,85,163
1243,277,84,162
1241,277,83,161
1239,277,82,160
1237,277,81,159
1235,277,80,158
1233,277,79,157
1231,277,78,156
1229,277,77,155
1227,277,76,154
1225,277,75,153
1223,277,74,152
1221,277,73,151
1219,277,72,150
1216,275,70,155
1212,276,71,155
1208,277,72,155
1204,278,73,155
1200,279,74,155
1196,280,75,155
1192,281,76,155
1188,282,77,155
1184,283,78,155
1180,284,79,155
1176,285,80,155
1172,286,81,155
1168,287,82,155
1164,288,83,155
1160,289,84,155
1150,284,78,148
1148,284,77,148
1146,284,76,148
1144,284,75,148
1142,284,74,148
1140,284,73,148
1138,284,72,148
1136,284,71,148
1134,284,70,148
1132,284,69,148
1130,284,68,148
1128,284,67,148
1126,284,66,148
1124,284,65,148
1122,284,64,148
1119,279,69,154
1115,278,69,155
1111,277,69,156
1107,276,69,157
1103,275,69,158
1099,274,69,159
1095,273,69,160
1091,272,69,161
1087,271,69,162
1083,270,69,163
1079,269,69,164
1075,268,69,165
1071,267,69,166
1067,266,69,167
1063,265,69,168
1059,263,76,163
1056,264,76,163
1053,265,76,163
1050,266,76,163
1047,267,76,163
1044,268,76,163
1041,269,76,163
1038,270,76,163
1035,271,76,163
1032,272,76,163
1029,273,76,163
1026,274,76,163
1023,275,76,163
1020,276,76,163
1017,277,76,163
1018,272,69,160
1015,272,69,160
1012,272,69,160
1009,272,69,160
1006,272,69,160
1003,272,69,160
1000,272,69,160
997,272,69,160
994,272,69,160
991,272,69,160
988,272,69,160
985,272,69,160
982,272,69,160
979,272,69,160
976,272,69,160
978,272,63,161
976,273,62,159
974,274,61,157
972,275,60,155
970,276,59,153
968,277,58,151
966,278,57,149
964,279,56,147
962,280,55,145
960,281,54,143
958,282,53,141
956,283,52,139
954,284,51,137
952,285,50,135
950,286,49,133
941,288,55,138
938,289,55,138
935,290,55,138
932,291,55,138
929,292,55,138
926,293,55,138
923,294,55,138
920,295,55,138
917,296,55,138
914,297,55,138
911,298,55,138
908,299,55,138
905,300,55,138
902,301,55,138
899,302,55,138
895,300,51,135
891,299,51,136
887,298,51,137
883,297,51,138
879,296,51,139
875,295,51,140
871,294,51,141
867,293,51,142
863,292,51,143
859,291,51,144
855,290,51,145
851,289,51,146
847,288,51,147
843,287,51,148
839,286,51,149
841,289,55,143
837,289,56,143
833,289,57,143
829,289,58,143
825,289,59,143
821,289,60,143
817,289,61,143
813,289,62,143
809,289,63,143
805,289,64,143
801,289,65,143
797,289,66,143
793,289,67,143
789,289,68,143
785,289,69,143
785,295,66,149
782,295,66,148
779,295,66,147
776,295,66,146
773,295,66,145
770,295,66,144
767,295,66,143
764,295,66,142
761,295,66,141
758,295,66,140
755,295,66,139
752,295,66,138
749,295,66,137
746,295,66,136
743,295,66,135
744,298,63,139
741,298,64,141
738,298,65,143
735,298,66,145
732,298,67,147
729,298,68,149
726,298,69,151
723,298,70,153
720,298,71,155
717,298,72,157
714,298,73,159
711,298,74,161
708,298,75,163
705,298,76,165
702,298,77,167
701,305,79,162
698,306,79,161
695,307,79,160
692,308,79,159
689,309,79,158
686,310,79,157
683,311,79,156
680,312,79,155
677,313,79,154
674,314,79,153
671,315,79,152
668,316,79,151
665,317,79,150
662,318,79,149
659,319,79,148
655,316,80,153
652,316,80,154
649,316,80,155
646,316,80,156
643,316,80,157
640,316,80,158
637,316,80,159
634,316,80,160
631,316,80,161
628,316,80,162
625,316,80,163
622,316,80,164
619,316,80,165
616,316,80,166
613,316,80,167
614,311,86,161
612,311,85,161
610,311,84,161
608,311,83,161
606,311,82,161
604,311,81,161
602,311,80,161
600,311,79,161
598,311,78,161
596,311,77,161
594,311,76,161
592,311,75,161
590,311,74,161
588,311,73,161
586,311,72,161
583,318,71,160
580,318,72,160
577,318,73,160
574,318,74,160
571,318,75,160
568,318,76,160
565,318,77,160
562,318,78,160
559,318,79,160
556,318,80,160
553,318,81,160
550,318,82,160
547,318,83,160
544,318,84,160
541,318,85,160
531,319,86,166
529,320,86,166
527,321,86,166
525,322,86,166
523,323,86,166
521,324,86,166
519,325,86,166
517,326,86,166
515,327,86,166
513,328,86,166
511,329,86,166
509,330,86,166
507,331,86,166
505,332,86,166
503,333,86,166
496,333,81,162
494,333,80,162
492,333,79,162
490,333,78,162
488,333,77,162
486,333,76,162
484,333,75,162
482,333,74,162
480,333,73,162
478,333,72,162
476,333,71,162
474,333,70,162
472,333,69,162
470,333,68,162
468,333,67,162
473,333,67,168
471,333,67,169
469,333,67,170
467,333,67,171
465,333,67,172
463,333,67,173
461,333,67,174
459,333,67,175
457,333,67,176
455,333,67,177
453,333,67,178
451,333,67,179
449,333,67,180
