1428,193,68,126
1427,191,67,128
1426,189,66,130
1425,187,65,132
1424,185,64,134
1423,183,63,136
1422,181,62,138
1421,179,61,140
1420,177,60,142
1419,175,59,144
1418,173,58,146
1417,171,57,148
1416,169,56,150
1415,167,55,152
1414,165,54,154
1416,164,55,151
1412,164,57,151
1408,164,59,151
1404,164,61,151
1400,164,63,151
1396,164,65,151
1392,164,67,151
1388,164,69,151
1384,164,71,151
1380,164,73,151
1376,164,75,151
1372,164,77,151
1368,164,79,151
1364,164,81,151
1360,164,83,151
1354,157,91,156
1350,157,90,156
1346,157,89,156
1342,157,88,156
1338,157,87,156
1334,157,86,156
1330,157,85,156
1326,157,84,156
1322,157,83,156
1318,157,82,156
1314,157,81,156
1310,157,80,156
1306,157,79,156
1302,157,78,156
1298,157,77,156
1295,157,80,156
1291,157,80,156
1287,157,80,156
1283,157,80,156
1279,157,80,156
1275,157,80,156
1271,157,80,156
1267,157,80,156
1263,157,80,156
1259,157,80,156
1255,157,80,156
1251,157,80,156
1247,157,80,156
1243,157,80,156
1239,157,80,156
1233,155,86,154
1230,155,85,154
1227,155,84,154
1224,155,83,154
1221,155,82,154
1218,155,81,154
1215,155,80,154
1212,155,79,154
1209,155,78,154
1206,155,77,154
1203,155,76,154
1200,155,75,154
1197,155,74,154
1194,155,73,154
1191,155,72,154
1193,153,66,154
1189,156,67,151
1185,159,68,148
1181,162,69,145
1177,165,70,142
1173,168,71,139
1169,171,72,136
1165,174,73,133
1161,177,74,130
1157,180,75,127
1153,183,76,124
1149,186,77,121
1145,189,78,118
1141,192,79,115
1137,195,80,112
1137,193,81,109
1137,195,80,108
1137,197,79,107
1137,199,78,106
1137,201,77,105
1137,203,76,104
1137,205,75,103
1137,207,74,102
1137,209,73,101
1137,211,72,100
1137,213,71,99
1137,215,70,98
1137,217,69,97
1137,219,68,96
1137,221,67,95
1134,216,66,90
1134,215,66,91
1134,214,66,92
1134,213,66,93
1134,212,66,94
1134,211,66,95
1134,210,66,96
1134,209,66,97
1134,208,66,98
1134,207,66,99
1134,206,66,100
1134,205,66,101
1134,204,66,102
1134,203,66,103
1134,202,66,104
1132,198,70,106
1130,195,71,109
1128,192,72,112
1126,189,73,115
1124,186,74,118
1122,183,75,121
1120,180,76,124
1118,177,77,127
1116,174,78,130
1114,171,79,133
1112,168,80,136
1110,165,81,139
1108,162,82,142
1106,159,83,145
1104,156,84,148
1109,157,78,147
1108,156,77,147
1107,155,76,147
1106,154,75,147
1105,153,74,147
1104,152,73,147
1103,151,72,147
1102,150,71,147
1101,149,70,147
1100,148,69,147
1099,147,68,147
1098,146,67,147
1097,145,66,147
1096,144,65,147
1095,143,64,147
1090,149,63,151
1089,149,63,151
1088,149,63,151
1087,149,63,151
1086,149,63,151
1085,149,63,151
1084,149,63,151
1083,149,63,151
1082,149,63,151
1081,149,63,151
1080,149,63,151
1079,149,63,151
1078,149,63,151
1077,149,63,151
1076,149,63,151
1080,147,58,151
1079,147,59,151
1078,147,60,151
1077,147,61,151
1076,147,62,151
1075,147,63,151
1074,147,64,151
1073,147,65,151
1072,147,66,151
1071,147,67,151
1070,147,68,151
1069,147,69,151
1068,147,70,151
1067,147,71,151
1066,147,72,151
1058,147,70,157
1054,147,71,157
1050,147,72,157
1046,147,73,157
1042,147,74,157
1038,147,75,157
1034,147,76,157
1030,147,77,157
1026,147,78,157
1022,147,79,157
1018,147,80,157
1014,147,81,157
1010,147,82,157
1006,147,83,157
1002,147,84,157
1000,149,88,157
996,149,88,157
992,149,88,157
