379,250,198,491
399,269,172,451
414,275,138,354
418,283,124,375
430,288,122,407
436,248,94,443
428,265,110,434
412,265,140,399
422,271,118,393
420,246,141,383
436,265,104,360
430,271,135,350
441,248,103,356
439,219,148,443
447,232,120,378
445,240,120,437
451,257,110,355
465,201,110,329
463,219,122,294
474,228,105,291
474,223,142,286
499,223,117,247
507,226,136,240
536,197,138,295
575,232,122,267
592,228,134,333
610,230,91,269
619,182,116,265
656,207,95,248
689,234,95,252
689,236,128,234
736,244,104,273
776,201,85,225
811,194,89,230
819,213,143,219
842,207,112,232
888,209,103,257
927,221,89,251
933,213,120,236
972,209,85,244
979,199,101,236
983,194,122,243
999,211,122,269
1026,205,110,254
1024,217,116,249
1039,234,134,229
1061,223,129,255
1076,238,143,271
1094,234,106,254
1111,213,108,248
1121,221,106,276
1136,246,83,224
1163,275,80,211
1183,281,102,222
1183,290,106,221
1150,296,143,194
1179,323,112,184
1181,375,149,134
1190,368,171,155
1150,387,209,120
1090,408,273,109
1217,401,161,120
1223,410,163,122
1239,377,149,159
1219,393,186,149
1239,401,147,129
1221,393,182,135
1254,401,155,147
1243,420,183,143
1246,403,171,149
1217,414,200,134
1198,391,213,132
1223,383,194,159
1217,424,200,112
1219,426,202,106
1226,406,177,134
1217,418,182,118
1219,410,186,134
1225,410,176,120
1177,393,222,141
1192,410,219,116
1204,435,226,107
1202,422,224,120
1206,435,226,113
1206,441,228,111
1192,422,269,137
1192,426,238,126
1198,416,236,136
1192,408,238,138
1206,412,228,138
1188,408,254,140
1200,426,211,118
1186,420,252,139
1188,422,260,126
1186,432,271,137
1173,428,302,141
1148,426,304,118
1142,439,298,118
1161,432,277,120
